"Benchmark","Mode","Threads","Samples","Score","Score Error (90.0%)","Relative Score Error (90.0%)","Score Error (95.0%)","Relative Score Error (95.0%)","Score Error (99.9%)","Relative Score Error (99.9%)","Median Score","Median Absolute Deviation","Relative Median Absolute Deviation","Unit","Param: dataType","Param: multimapValueSize","Param: producer","Param: run","Param: sampleDataSelection","Param: size","Param: stepSizeOneToOneSelector","Param: valueFactoryFactory"
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKeyNotContained","avgt",1,10,32.352280,0.160023,0.004946,0.197477,0.006104,0.417354,0.012900,32.297074,0.163793,0.005071,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,65536,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKeyNotContained","avgt",1,10,25.984172,0.164948,0.006348,0.203555,0.007834,0.430199,0.016556,25.920662,0.208924,0.008060,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,131072,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKeyNotContained","avgt",1,10,33.331806,0.345503,0.010366,0.426369,0.012792,0.901101,0.027034,33.311917,0.487043,0.014621,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,131072,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKeyNotContained","avgt",1,10,26.172165,0.210421,0.008040,0.259670,0.009922,0.548795,0.020969,26.192642,0.339971,0.012980,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,262144,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKeyNotContained","avgt",1,10,33.663780,0.275441,0.008182,0.339909,0.010097,0.718374,0.021340,33.716823,0.275651,0.008175,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,262144,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKeyNotContained","avgt",1,10,27.736947,0.311121,0.011217,0.383939,0.013842,0.811429,0.029254,27.886881,0.403376,0.014465,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,524288,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKeyNotContained","avgt",1,10,37.072412,0.216876,0.005850,0.267637,0.007219,0.565632,0.015257,37.125630,0.240704,0.006484,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,524288,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKeyNotContained","avgt",1,10,28.764047,0.527749,0.018348,0.651269,0.022642,1.376413,0.047852,28.589517,0.761634,0.026640,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,1048576,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKeyNotContained","avgt",1,10,35.490162,0.191101,0.005385,0.235829,0.006645,0.498408,0.014044,35.383527,0.182369,0.005154,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,1048576,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKeyNotContained","avgt",1,10,33.699779,0.295424,0.008766,0.364569,0.010818,0.770491,0.022863,33.686988,0.326780,0.009700,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,2097152,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKeyNotContained","avgt",1,10,43.019997,0.186212,0.004328,0.229795,0.005342,0.485656,0.011289,42.933495,0.175441,0.004086,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,2097152,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKeyNotContained","avgt",1,10,33.529372,0.197371,0.005887,0.243566,0.007264,0.514761,0.015353,33.430461,0.284235,0.008502,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,4194304,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKeyNotContained","avgt",1,10,42.627078,0.285950,0.006708,0.352878,0.008278,0.745783,0.017496,42.495802,0.365740,0.008606,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,4194304,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKeyNotContained","avgt",1,10,35.360329,0.160398,0.004536,0.197940,0.005598,0.418332,0.011831,35.354413,0.109323,0.003092,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,8388608,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKeyNotContained","avgt",1,10,44.010644,0.170809,0.003881,0.210787,0.004789,0.445484,0.010122,43.986647,0.140581,0.003196,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,8388608,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,25.427201,0.407645,0.016032,0.503055,0.019784,1.063171,0.041812,25.140973,0.292442,0.011632,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,1,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,23.538393,0.378140,0.016065,0.466645,0.019825,0.986221,0.041898,23.388334,0.213834,0.009143,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,1,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,32.002824,0.421485,0.013170,0.520135,0.016253,1.099269,0.034349,31.851682,0.281554,0.008840,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,2,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,28.171432,0.502739,0.017846,0.620407,0.022023,1.311187,0.046543,27.837366,0.353222,0.012689,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,2,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,47.343968,0.676406,0.014287,0.834720,0.017631,1.764124,0.037262,46.939841,0.182004,0.003877,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,4,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,36.764877,0.182125,0.004954,0.224752,0.006113,0.474997,0.012920,36.856111,0.142189,0.003858,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,4,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,75.743414,0.341886,0.004514,0.421906,0.005570,0.891668,0.011772,75.617085,0.205768,0.002721,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,8,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,55.504305,0.626784,0.011293,0.773484,0.013936,1.634704,0.029452,55.506549,0.570994,0.010287,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,8,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,173.605588,0.715103,0.004119,0.882474,0.005083,1.865048,0.010743,173.388160,0.748170,0.004315,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,16,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,117.342349,0.609722,0.005196,0.752429,0.006412,1.590206,0.013552,117.259142,0.322635,0.002751,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,16,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,434.934872,2.533361,0.005825,3.126300,0.007188,6.607218,0.015191,433.086198,0.742530,0.001715,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,32,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,247.176601,1.596123,0.006457,1.969699,0.007969,4.162823,0.016841,245.922986,0.649594,0.002641,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,32,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,1022.662191,12.534645,0.012257,15.468407,0.015126,32.691408,0.031967,1020.121542,9.388196,0.009203,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,64,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,531.507684,2.598279,0.004889,3.206412,0.006033,6.776531,0.012750,529.647315,0.374137,0.000706,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,64,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,1828.607121,7.908370,0.004325,9.759341,0.005337,20.625692,0.011279,1831.590763,6.047611,0.003302,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,128,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,943.407271,5.855010,0.006206,7.225389,0.007659,15.270359,0.016186,937.815988,5.371266,0.005727,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,128,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,3440.530352,16.312449,0.004741,20.130415,0.005851,42.544239,0.012366,3428.960785,3.563041,0.001039,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,256,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,1929.201955,12.874199,0.006673,15.887435,0.008235,33.576993,0.017405,1931.575657,18.164479,0.009404,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,256,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,6874.806099,11.841827,0.001722,14.613434,0.002126,30.884480,0.004492,6881.824434,8.016890,0.001165,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,512,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,3807.411831,18.266805,0.004798,22.542192,0.005921,47.641363,0.012513,3800.434693,13.346099,0.003512,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,512,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,15456.811105,98.249584,0.006356,121.245122,0.007844,256.243173,0.016578,15457.094390,131.697592,0.008520,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,1024,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,8594.129295,66.571502,0.007746,82.152713,0.009559,173.624072,0.020203,8547.809281,70.022572,0.008192,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,1024,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,19864.058617,94.227993,0.004744,116.282267,0.005854,245.754524,0.012372,19832.840166,52.154801,0.002630,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,2048,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,18478.033190,129.483838,0.007007,159.789823,0.008648,337.704730,0.018276,18373.039536,57.629853,0.003137,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,2048,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,41485.672957,209.912246,0.005060,259.042682,0.006244,547.468778,0.013197,41401.357597,34.684252,0.000838,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,4096,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,40661.235954,374.261389,0.009204,461.858114,0.011359,976.105157,0.024006,40474.521869,405.640809,0.010022,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,4096,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,117677.603935,729.826466,0.006202,900.644002,0.007653,1903.448760,0.016175,117482.314660,508.767356,0.004331,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,8192,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,76317.032906,427.875319,0.005607,528.020506,0.006919,1115.934792,0.014622,76167.175310,278.102410,0.003651,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,8192,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,231977.883539,514.771562,0.002219,635.255011,0.002738,1342.567495,0.005787,232013.187566,620.095372,0.002673,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,16384,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,145199.259579,705.331125,0.004858,870.415471,0.005995,1839.562852,0.012669,144672.079144,226.086976,0.001563,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,16384,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,497160.344516,2226.458641,0.004478,2747.566325,0.005527,5806.791251,0.011680,495404.843487,583.276474,0.001177,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,32768,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,318376.722549,684.154702,0.002149,844.282658,0.002652,1784.332960,0.005604,318932.841199,259.549321,0.000814,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,32768,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,1162132.814087,22185.572264,0.019090,27378.155657,0.023559,57861.836972,0.049789,1186088.652941,13203.024081,0.011132,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,65536,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,745715.897286,3596.431322,0.004823,4438.184211,0.005952,9379.795136,0.012578,742358.788391,768.513372,0.001035,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,65536,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,2165858.299835,9616.870526,0.004440,11867.720836,0.005479,25081.606549,0.011580,2169889.303540,12238.602152,0.005640,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,131072,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,1580402.474096,5276.371650,0.003339,6511.318374,0.004120,13761.220696,0.008707,1576617.052756,2392.945838,0.001518,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,131072,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,4123645.348377,27402.317251,0.006645,33815.891614,0.008200,71467.546323,0.017331,4103330.147541,28875.460549,0.007037,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,262144,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,3604196.391157,22504.375441,0.006244,27771.575439,0.007705,58693.302451,0.016285,3588344.520462,21963.709074,0.006121,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,262144,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,7966039.550521,22307.444379,0.002800,27528.552217,0.003456,58179.689692,0.007303,7981821.234127,8035.190476,0.001007,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,524288,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,7014416.413487,31951.200720,0.004555,39429.451552,0.005621,83331.416704,0.011880,7030671.601399,29794.145080,0.004238,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,524288,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,16926066.908503,57197.129178,0.003379,70584.246696,0.004170,149174.919827,0.008813,16887741.141667,30962.058333,0.001833,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,1048576,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,15927500.304762,31523.712146,0.001979,38901.908310,0.002442,82216.490576,0.005162,15904941.825397,11337.944444,0.000713,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,1048576,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,38346165.560826,421175.996966,0.010984,519753.192157,0.013554,1098462.396347,0.028646,37969565.481481,272735.111111,0.007183,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,2097152,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,42492802.900000,167122.421994,0.003933,206237.803051,0.004853,435869.321777,0.010257,42415685.979167,211610.687500,0.004989,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,2097152,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,74582382.121429,517748.082371,0.006942,638928.192689,0.008567,1350330.511145,0.018105,74562409.392857,761404.250000,0.010212,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,4194304,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,74123771.871429,337547.870405,0.004554,416551.713328,0.005620,880353.214044,0.011877,73888130.035714,398180.392857,0.005389,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,4194304,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,144938491.471429,642994.510303,0.004436,793488.830505,0.005475,1676983.721088,0.011570,145161738.071429,923126.357143,0.006359,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,8388608,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationKey","avgt",1,10,146967574.171429,404735.376983,0.002754,499464.607862,0.003398,1055583.877736,0.007182,146706339.642857,162816.428571,0.001110,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,8388608,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationNativeEntry","avgt",1,10,30.603771,0.596725,0.019498,0.736390,0.024062,1.556309,0.050854,30.269646,0.587108,0.019396,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,1,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationNativeEntry","avgt",1,10,27.887013,0.477293,0.017115,0.589005,0.021121,1.244820,0.044638,27.521538,0.291719,0.010600,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,1,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationNativeEntry","avgt",1,10,39.643178,0.571791,0.014423,0.705620,0.017799,1.491279,0.037618,39.568231,0.400691,0.010127,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,2,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationNativeEntry","avgt",1,10,36.244168,0.518251,0.014299,0.639548,0.017646,1.351641,0.037293,36.065112,0.233634,0.006478,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,2,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationNativeEntry","avgt",1,10,58.870157,1.095204,0.018604,1.351539,0.022958,2.856384,0.048520,58.201738,0.524443,0.009011,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,4,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationNativeEntry","avgt",1,10,51.464991,0.666558,0.012952,0.822567,0.015983,1.738439,0.033779,51.060692,0.508260,0.009954,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,4,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationNativeEntry","avgt",1,10,102.712616,1.797433,0.017500,2.218127,0.021595,4.687857,0.045641,101.589481,0.688120,0.006774,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,8,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationNativeEntry","avgt",1,10,84.527926,1.412343,0.016709,1.742905,0.020619,3.683508,0.043577,84.064460,1.243536,0.014793,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,8,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationNativeEntry","avgt",1,10,219.854213,1.247143,0.005673,1.539039,0.007000,3.252653,0.014795,220.155321,1.823815,0.008284,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,16,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationNativeEntry","avgt",1,10,176.197501,1.107908,0.006288,1.367217,0.007760,2.889518,0.016399,175.582638,0.925086,0.005269,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,16,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationNativeEntry","avgt",1,10,521.067703,2.838116,0.005447,3.502383,0.006722,7.402044,0.014206,519.427298,1.685254,0.003244,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,32,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationNativeEntry","avgt",1,10,370.491371,1.750339,0.004724,2.160010,0.005830,4.565031,0.012322,371.209538,1.840040,0.004957,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,32,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationNativeEntry","avgt",1,10,1198.454500,9.534255,0.007955,11.765768,0.009817,24.866137,0.020749,1189.722459,1.368031,0.001150,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,64,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationNativeEntry","avgt",1,10,754.300846,3.745295,0.004965,4.621890,0.006127,9.768045,0.012950,755.644387,3.338144,0.004418,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,64,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationNativeEntry","avgt",1,10,2102.788677,14.834508,0.007055,18.306558,0.008706,38.689643,0.018399,2100.731753,25.516908,0.012147,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,128,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationNativeEntry","avgt",1,10,1399.636335,8.304558,0.005933,10.248258,0.007322,21.658985,0.015475,1395.904311,12.584754,0.009015,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,128,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationNativeEntry","avgt",1,10,4133.074970,20.591718,0.004982,25.411256,0.006148,53.704930,0.012994,4115.713298,11.102489,0.002698,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,256,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationNativeEntry","avgt",1,10,2927.156754,10.293935,0.003517,12.703254,0.004340,26.847448,0.009172,2921.321238,12.388815,0.004241,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,256,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationNativeEntry","avgt",1,10,8380.759021,42.191293,0.005034,52.066261,0.006213,110.038439,0.013130,8393.771284,67.187440,0.008004,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,512,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationNativeEntry","avgt",1,10,5545.550135,28.340035,0.005110,34.973085,0.006307,73.913194,0.013328,5561.966840,36.625005,0.006585,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,512,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationNativeEntry","avgt",1,10,18279.388653,86.065449,0.004708,106.209262,0.005810,224.465925,0.012280,18330.722879,102.131735,0.005572,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,1024,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeIterationNativeEntry","avgt",1,10,12157.081021,93.815903,0.007717,115.773728,0.009523,244.679760,0.020127,12110.077910,36.242197,0.002993,"ns/op",MAP,1,PDB_INTEGER,0,MATCH,1024,1,VF_CHAMP_MULTIMAP_HHAMT
